id,value,name,team,pos,inj,g,m_g,p_g,th_g,r_g,a_g,s_g,b_g,fgp,fga_g,ftp,fta_g,to_g,season
34,0.153494450989301,Dejounte Murray,ATL,PG/SG,,74,36.3966216216216,20.472972972973,1.7972972972973,5.25675675675676,6.05405405405405,1.51351351351351,0.256756756756757,0.46398786959818,17.8243243243243,0.831578947368421,2.56756756756757,2.16216216216216,23
35,0.15255883854962,Bam Adebayo,MIA,C,,75,34.6408888888889,20.3866666666667,0.0133333333333333,9.17333333333333,3.2,1.17333333333333,0.813333333333333,0.540394973070018,14.8533333333333,0.805970149253731,5.36,2.49333333333333,23
36,0.148952347436592,Desmond Bane,MEM,SG/SF,,58,31.7491379310345,21.5,2.86206896551724,5.01724137931035,4.37931034482759,0.96551724137931,0.379310344827586,0.479233226837061,16.1896551724138,0.882926829268293,3.53448275862069,2.17241379310345,23
37,0.13644240444768,Skylar Mays,POR,SG,,6,31.4611111111111,15.3333333333333,2,3.16666666666667,8.33333333333333,1,0.166666666666667,0.5,11.3333333333333,0.923076923076923,2.16666666666667,1.66666666666667,23
38,0.132731558388261,Jrue Holiday,MIL,PG/SG,,67,32.5756218905473,19.2537313432836,2.35820895522388,5.08955223880597,7.38805970149254,1.17910447761194,0.373134328358209,0.478983382209189,15.2686567164179,0.858757062146893,2.64179104477612,2.94029850746269,23
39,0.127537343559184,Karl-Anthony Towns,MIN,PF/C,,29,33.001724137931,20.7586206896552,2.06896551724138,8.13793103448276,4.82758620689655,0.689655172413793,0.586206896551724,0.495327102803738,14.7586206896552,0.874074074074074,4.6551724137931,2.96551724137931,23
40,0.118102619675514,Anthony Edwards,MIN,SG/SF,,79,35.9685654008439,24.6329113924051,2.69620253164557,5.79746835443038,4.43037974683544,1.58227848101266,0.734177215189873,0.45879299156392,19.506329113924,0.755924170616114,5.34177215189873,3.27848101265823,23
41,0.106082502236818,Clint Capela,ATL,C,,65,26.6182051282051,11.9846153846154,0,11.0307692307692,0.892307692307692,0.692307692307692,1.21538461538462,0.652985074626866,8.24615384615385,0.603053435114504,2.01538461538462,0.830769230769231,23
42,0.091255019848826,De'Aaron Fox,SAC,PG,,73,33.358904109589,25.013698630137,1.63013698630137,4.19178082191781,6.12328767123288,1.13698630136986,0.315068493150685,0.512396694214876,18.2328767123288,0.779545454545455,6.02739726027397,2.47945205479452,23
43,0.078822610082081,Shaq Harrison,LAL,SG/SF,,5,23.9833333333333,8.8,0.6,4.4,6,2.2,0.4,0.416666666666667,7.2,0.733333333333333,3,1.2,23
44,0.0773945203182729,Pascal Siakam,TOR,PF/C,,71,37.3488262910798,24.2253521126761,1.30985915492958,7.83098591549296,5.84507042253521,0.915492957746479,0.507042253521127,0.47981721249048,18.4929577464789,0.774261603375527,6.67605633802817,2.38028169014085,23
45,0.0702948170986348,Trey Murphy,NOR,SF/PF,Injured - torn meniscus (0g) - 12/1/2023,79,30.9867088607595,14.5316455696203,2.55696202531646,3.55696202531646,1.41772151898734,1.12658227848101,0.544303797468354,0.48375,10.126582278481,0.905263157894737,2.40506329113924,0.772151898734177,23
46,0.0676883853564515,Jalen Brunson,NYK,PG/SG,,68,34.9821078431373,24.0147058823529,1.97058823529412,3.54411764705882,6.19117647058824,0.897058823529412,0.220588235294118,0.491213389121339,17.5735294117647,0.829081632653061,5.76470588235294,2.08823529411765,23
47,0.061948077146206,Jaylen Brown,BOS,SG/SF,,67,35.8945273631841,26.6268656716418,2.43283582089552,6.85074626865672,3.46268656716418,1.11940298507463,0.388059701492537,0.490961677512654,20.6417910447761,0.76453488372093,5.13432835820895,2.94029850746269,23
48,0.0592816934412222,Darius Garland,CLE,PG,,69,35.466425120773,21.5942028985507,2.44927536231884,2.68115942028985,7.79710144927536,1.23188405797101,0.130434782608696,0.462356067316209,16.3623188405797,0.862928348909657,4.65217391304348,2.88405797101449,23
49,0.0576072650462882,Buddy Hield,IND,SG/SF,,80,31.0235416666667,16.8,3.6,5,2.8125,1.15,0.325,0.457610789980732,12.975,0.821705426356589,1.6125,1.7375,23
50,0.0559359388012352,Zach LaVine,CHI,SG/SF,,77,35.9474025974026,24.8441558441558,2.64935064935065,4.48051948051948,4.24675324675325,0.896103896103896,0.233766233766234,0.484870317002882,18.025974025974,0.848130841121495,5.55844155844156,2.51948051948052,23
51,0.0517587683635287,Trae Young,ATL,PG,,73,34.8054794520548,26.2191780821918,2.10958904109589,2.97260273972603,10.1506849315068,1.0958904109589,0.123287671232877,0.429496402877698,19.041095890411,0.885758998435055,8.75342465753425,4.10958904109589,23
52,0.0403455863509578,Mitchell Robinson,NYK,C,,59,26.9677966101695,7.3728813559322,0,9.40677966101695,0.898305084745763,0.949152542372881,1.84745762711864,0.671428571428571,4.74576271186441,0.483606557377049,2.06779661016949,0.694915254237288,23
53,0.0387892138196963,Evan Mobley,CLE,PF/C,,79,34.3694092827004,16.1645569620253,0.278481012658228,9,2.83544303797468,0.759493670886076,1.50632911392405,0.554382259767687,11.9873417721519,0.674342105263158,3.84810126582278,1.84810126582278,23
54,0.0300883701586103,Cam Johnson,BKN,SF/PF,,42,28.565873015873,15.4761904761905,2.45238095238095,4.40476190476191,1.85714285714286,1.19047619047619,0.333333333333333,0.470464135021097,11.2857142857143,0.841666666666667,2.85714285714286,0.880952380952381,23
55,0.0295070199312759,Bradley Beal,WAS,SG,,50,33.4583333333333,23.2,1.6,3.92,5.42,0.9,0.66,0.505694760820046,17.56,0.842105263157895,4.56,2.9,23
56,0.0177961570151214,Deandre Ayton,PHO,C,,67,30.3798507462687,17.955223880597,0.104477611940299,9.95522388059701,1.71641791044776,0.552238805970149,0.791044776119403,0.588500563697858,13.2388059701493,0.76,2.98507462686567,1.7910447761194,23
57,0.0112423509001184,Walker Kessler,UTA,PF/C,,74,23.0175675675676,9.17567567567568,0.0135135135135135,8.37837837837838,0.932432432432432,0.351351351351351,2.33783783783784,0.719806763285024,5.59459459459459,0.515723270440252,2.14864864864865,0.783783783783784,23
58,0.00544520374585511,Tobias Harris,PHI,SF/PF,,74,32.9171171171171,14.6621621621622,1.7027027027027,5.72972972972973,2.51351351351351,0.918918918918919,0.540540540540541,0.500591715976331,11.4189189189189,0.875968992248062,1.74324324324324,1.2027027027027,23
59,0.0052486595059305,Delon Wright,WAS,PG/SG,,50,24.423,7.38,0.82,3.6,3.88,1.84,0.34,0.474226804123711,5.82,0.866666666666667,1.2,0.88,23
60,0.00483269085742528,Rudy Gobert,MIN,C,,70,30.6921428571429,13.4142857142857,0,11.6285714285714,1.24285714285714,0.8,1.35714285714286,0.659340659340659,7.8,0.644117647058824,4.85714285714286,1.74285714285714,23
61,0.00137339979316605,Jamal Murray,DEN,PG/SG,,65,32.8210256410256,19.9692307692308,2.64615384615385,3.95384615384615,6.15384615384615,1.01538461538462,0.246153846153846,0.454370797310279,16.0153846153846,0.833333333333333,3.32307692307692,2.23076923076923,23
62,-0.00426228428024592,Brandon Ingram,NOR,SG/SF/PF,,45,34.1822222222222,24.7111111111111,1.42222222222222,5.46666666666667,5.82222222222222,0.711111111111111,0.422222222222222,0.483832335329341,18.5555555555556,0.882352941176471,6.04444444444444,3.28888888888889,23
63,-0.00554924411967038,Andrew Wiggins,GSW,SF/PF,,37,32.1693693693694,17.1081081081081,2.40540540540541,5.02702702702703,2.2972972972973,1.21621621621622,0.756756756756757,0.472589792060492,14.2972972972973,0.611111111111111,1.94594594594595,1.2972972972973,23
64,-0.0150460742335787,Gary Trent,TOR,PG/SG,,66,32.0896464646465,17.3939393939394,2.51515151515152,2.62121212121212,1.60606060606061,1.57575757575758,0.212121212121212,0.433155080213904,14.1666666666667,0.839024390243902,3.10606060606061,0.833333333333333,23
65,-0.0160953633933571,Al Horford,BOS,PF/C,,63,30.5095238095238,9.77777777777778,2.3015873015873,6.19047619047619,3,0.476190476190476,0.968253968253968,0.475991649269311,7.6031746031746,0.714285714285714,0.333333333333333,0.587301587301587,23
66,-0.0177659838512511,Klay Thompson,GSW,SG/SF,,69,33.0270531400966,21.8695652173913,4.36231884057971,4.14492753623188,2.36231884057971,0.710144927536232,0.420289855072464,0.436102236421725,18.1449275362319,0.878787878787879,1.91304347826087,1.78260869565217,23
67,-0.0198231945646776,Jakob Poeltl,TOR,C,,72,26.4738425925926,12.4583333333333,0,9.06944444444444,2.73611111111111,0.916666666666667,1.19444444444444,0.629449838187702,8.58333333333333,0.592039800995025,2.79166666666667,1.73611111111111,23
68,-0.0214301070405817,Zion Williamson,NOR,PF/C,,29,32.9701149425287,26,0.241379310344828,6.96551724137931,4.58620689655172,1.10344827586207,0.551724137931034,0.607675906183369,16.1724137931034,0.713709677419355,8.55172413793103,3.41379310344828,23
69,-0.0234235313985868,Louis King,PHI,SF,,1,28.8,20,4,4,2,1,0,0.615384615384615,13,0,1,2,23
